code,org_id,pinyin,zwjc,category,latest_announcement_url
000578,9900027067,xyhxsyzqa,鑫元恒鑫收益增强A,开放式基金,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000578&orgId=9900027067#latestAnnouncement
000581,gssz0000581,wfgk,威孚高科,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000581&orgId=gssz0000581#latestAnnouncement
000582,gssz0000582,bbwg,北部湾港,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000582&orgId=gssz0000582#latestAnnouncement
000583,9900025382,jxjf,江信聚福,开放式基金,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000583&orgId=9900025382#latestAnnouncement
000584,gssz0000584,stgz,ST工智,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000584&orgId=gssz0000584#latestAnnouncement
000585,jjjl0000037,jsdctla,嘉实对冲套利A,开放式基金,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000585&orgId=jjjl0000037#latestAnnouncement
000586,gssz0000586,hytx,汇源通信,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000586&orgId=gssz0000586#latestAnnouncement
000587,jjjl0000039,dclhpzhha,大成灵活配置混合A,开放式基金,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000587&orgId=jjjl0000039#latestAnnouncement
000588,jjjl0000060,zszqba,招商招钱宝A,开放式基金,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000588&orgId=jjjl0000060#latestAnnouncement
000589,gssz0000589,gzlt,贵州轮胎,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000589&orgId=gssz0000589#latestAnnouncement
000590,gssz0000590,qdyy,启迪药业,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000590&orgId=gssz0000590#latestAnnouncement
000591,gssz0000591,tyn,太阳能,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000591&orgId=gssz0000591#latestAnnouncement
000592,gssz0000592,ptfz,平潭发展,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000592&orgId=gssz0000592#latestAnnouncement
000593,gssz0000593,dlhn,德龙汇能,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000593&orgId=gssz0000593#latestAnnouncement
000594,jjjl0000067,dmjqyxgp,大摩进取优选股票,开放式基金,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000594&orgId=jjjl0000067#latestAnnouncement
000595,gssz0000595,btsy,宝塔实业,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000595&orgId=gssz0000595#latestAnnouncement
000596,gssz0000596,gjgj,古井贡酒,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000596&orgId=gssz0000596#latestAnnouncement
000597,gssz0000597,dbzy,东北制药,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000597&orgId=gssz0000597#latestAnnouncement
000598,gssz0000598,xrhj,兴蓉环境,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000598&orgId=gssz0000598#latestAnnouncement
000599,gssz0000599,qdsx,青岛双星,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000599&orgId=gssz0000599#latestAnnouncement
000600,gssz0000600,jtny,建投能源,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000600&orgId=gssz0000600#latestAnnouncement
000601,gssz0000601,sngf,韶能股份,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000601&orgId=gssz0000601#latestAnnouncement
000602,jjjl0000040,fgayhba,富国安益货币A,开放式基金,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000602&orgId=jjjl0000040#latestAnnouncement
000603,gssz0000603,sdzy,盛达资源,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000603&orgId=gssz0000603#latestAnnouncement
000605,gssz0000605,bhgf,渤海股份,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000605&orgId=gssz0000605#latestAnnouncement
000606,jjjl0000085,thyxzq,天弘优选债券,开放式基金,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000606&orgId=jjjl0000085#latestAnnouncement
000607,gssz0000607,hmkg,华媒控股,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000607&orgId=gssz0000607#latestAnnouncement
000608,gssz0000608,yggf,阳光股份,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000608&orgId=gssz0000608#latestAnnouncement
000609,gssz0000609,zdtz,中迪投资,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000609&orgId=gssz0000609#latestAnnouncement
000610,gssz0000610,xaly,西安旅游,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000610&orgId=gssz0000610#latestAnnouncement
000611,jjjl0000045,cctjynq,长城淘金一年期,开放式基金,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000611&orgId=jjjl0000045#latestAnnouncement
000612,gssz0000612,jzwf,焦作万方,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000612&orgId=gssz0000612#latestAnnouncement
000613,9900027614,gsabhs300etflj,国寿安保沪深300ETF联接,开放式基金,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000613&orgId=9900027614#latestAnnouncement
000615,gssz0000615,stmg,*ST美谷,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000615&orgId=gssz0000615#latestAnnouncement
000616,jjjl0000080,styxa,上投优信A,开放式基金,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000616&orgId=jjjl0000080#latestAnnouncement
000617,gssz0000617,zyzb,中油资本,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000617&orgId=gssz0000617#latestAnnouncement
000618,jjjl0000037,jsxjbhba,嘉实薪金宝货币A,开放式基金,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000618&orgId=jjjl0000037#latestAnnouncement
000619,gssz0000619,hlxc,海螺新材,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000619&orgId=gssz0000619#latestAnnouncement
000620,gssz0000620,stxl,*ST新联,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000620&orgId=gssz0000620#latestAnnouncement
000621,jjjl0000041,yfdxjzlb,易方达现金增利B,开放式基金,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000621&orgId=jjjl0000041#latestAnnouncement
000622,gssz0000622,hlsy,恒立实业,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000622&orgId=gssz0000622#latestAnnouncement
000623,gssz0000623,jlad,吉林敖东,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000623&orgId=gssz0000623#latestAnnouncement
000625,gssz0000625,caqc,长安汽车,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000625&orgId=gssz0000625#latestAnnouncement
000626,gssz0000626,ydkg,远大控股,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000626&orgId=gssz0000626#latestAnnouncement
000627,gssz0000627,tmjt,天茂集团,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000627&orgId=gssz0000627#latestAnnouncement
000628,gssz0000628,gxfz,高新发展,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000628&orgId=gssz0000628#latestAnnouncement
000629,gssz0000629,ftgf,钒钛股份,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000629&orgId=gssz0000629#latestAnnouncement
000630,gssz0000630,tlys,铜陵有色,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000630&orgId=gssz0000630#latestAnnouncement
000631,gssz0000631,sfhy,顺发恒业,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000631&orgId=gssz0000631#latestAnnouncement
000632,gssz0000632,smjt,三木集团,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000632&orgId=gssz0000632#latestAnnouncement
000633,gssz0000633,hjtz,合金投资,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000633&orgId=gssz0000633#latestAnnouncement
000635,gssz0000635,ylt,英力特,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000635&orgId=gssz0000635#latestAnnouncement
000636,gssz0000636,fhgk,风华高科,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000636&orgId=gssz0000636#latestAnnouncement
000637,gssz0000637,stsh,ST实华,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000637&orgId=gssz0000637#latestAnnouncement
000638,gssz0000638,wffz,万方发展,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000638&orgId=gssz0000638#latestAnnouncement
000639,gssz0000639,xwsp,西王食品,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000639&orgId=gssz0000639#latestAnnouncement
000650,gssz0000650,rhyy,仁和药业,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000650&orgId=gssz0000650#latestAnnouncement
000651,gssz0000651,gldq,格力电器,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000651&orgId=gssz0000651#latestAnnouncement
000652,gssz0000652,tdgf,泰达股份,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000652&orgId=gssz0000652#latestAnnouncement
000653,gssz0000653,stjz,ST九州,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000653&orgId=gssz0000653#latestAnnouncement
000655,gssz0000655,jlky,金岭矿业,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000655&orgId=gssz0000655#latestAnnouncement
000656,gssz0000656,jkgf,金科股份,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000656&orgId=gssz0000656#latestAnnouncement
000657,gssz0000657,zwgx,中钨高新,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000657&orgId=gssz0000657#latestAnnouncement
000658,jjjl0000042,yhhqbhbb,银华活钱宝货币B,开放式基金,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000658&orgId=jjjl0000042#latestAnnouncement
000659,gssz0000659,zhzf,珠海中富,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000659&orgId=gssz0000659#latestAnnouncement
000660,jjjl0000042,yhhqbhbd,银华活钱宝货币D,开放式基金,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000660&orgId=jjjl0000042#latestAnnouncement
000661,gssz0000661,ccgx,长春高新,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000661&orgId=gssz0000661#latestAnnouncement
000662,jjjl0000042,yhhqbhbf,银华活钱宝货币F,开放式基金,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000662&orgId=jjjl0000042#latestAnnouncement
000663,gssz0000663,yaly,永安林业,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000663&orgId=gssz0000663#latestAnnouncement
000665,gssz0000665,hbgd,湖北广电,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000665&orgId=gssz0000665#latestAnnouncement
000666,gssz0000666,jwfj,经纬纺机,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000666&orgId=gssz0000666#latestAnnouncement
000667,jjjl0000090,gyjdsya,工银绝对收益A,开放式基金,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000667&orgId=jjjl0000090#latestAnnouncement
000668,gssz0000668,rfkg,荣丰控股,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000668&orgId=gssz0000668#latestAnnouncement
000669,gssz0000669,stjh,ST金鸿,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000669&orgId=gssz0000669#latestAnnouncement
000670,gssz0000670,yfw,盈方微,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000670&orgId=gssz0000670#latestAnnouncement
000671,jjjl0000085,thjjlb,天弘季加利B,开放式基金,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000671&orgId=jjjl0000085#latestAnnouncement
000672,gssz0000672,sfsn,上峰水泥,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000672&orgId=gssz0000672#latestAnnouncement
000673,jjjl0000043,rtsjtlzq(lof)c,融通四季添利债券(LOF)C,开放式基金,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000673&orgId=jjjl0000043#latestAnnouncement
000675,jjjl0000083,hxa,惠祥A,开放式基金,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000675&orgId=jjjl0000083#latestAnnouncement
000676,gssz0000676,zdgf,智度股份,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000676&orgId=gssz0000676#latestAnnouncement
000677,gssz0000677,hthl,恒天海龙,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000677&orgId=gssz0000677#latestAnnouncement
000678,gssz0000678,xyzc,襄阳轴承,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000678&orgId=gssz0000678#latestAnnouncement
000679,gssz0000679,dlyy,大连友谊,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000679&orgId=gssz0000679#latestAnnouncement
000680,gssz0000680,stgf,山推股份,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000680&orgId=gssz0000680#latestAnnouncement
000681,gssz0000681,sjzg,视觉中国,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000681&orgId=gssz0000681#latestAnnouncement
000682,gssz0000682,dfdz,东方电子,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000682&orgId=gssz0000682#latestAnnouncement
000683,gssz0000683,yxny,远兴能源,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000683&orgId=gssz0000683#latestAnnouncement
000685,gssz0000685,zsgy,中山公用,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000685&orgId=gssz0000685#latestAnnouncement
000686,gssz0000686,dbzq,东北证券,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000686&orgId=gssz0000686#latestAnnouncement
000687,jjjl0000033,nfxjba,南方薪金宝A,开放式基金,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000687&orgId=jjjl0000033#latestAnnouncement
000688,gssz0000688,gcky,国城矿业,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000688&orgId=gssz0000688#latestAnnouncement
000689,9900025283,qhkyxjjhha,前海开源新经济混合A,开放式基金,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000689&orgId=9900025283#latestAnnouncement
000690,gssz0000690,bxny,宝新能源,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000690&orgId=gssz0000690#latestAnnouncement
000691,gssz0000691,ytsy,亚太实业,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000691&orgId=gssz0000691#latestAnnouncement
000692,gssz0000692,stht,*ST惠天,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000692&orgId=gssz0000692#latestAnnouncement
000693,jjjl0000097,jxxja,建信现金A,开放式基金,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000693&orgId=jjjl0000097#latestAnnouncement
000695,gssz0000695,bhny,滨海能源,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000695&orgId=gssz0000695#latestAnnouncement
000697,gssz0000697,stls,*ST炼石,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000697&orgId=gssz0000697#latestAnnouncement
000698,gssz0000698,syhg,沈阳化工,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000698&orgId=gssz0000698#latestAnnouncement
000699,jjjl0000072,zyxqb,中银薪钱包,开放式基金,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000699&orgId=jjjl0000072#latestAnnouncement
000700,gssz0000700,mskj,模塑科技,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000700&orgId=gssz0000700#latestAnnouncement
000701,gssz0000701,xmxd,厦门信达,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000701&orgId=gssz0000701#latestAnnouncement
000702,gssz0000702,zhkj,正虹科技,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000702&orgId=gssz0000702#latestAnnouncement
000703,gssz0000703,hysh,恒逸石化,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000703&orgId=gssz0000703#latestAnnouncement
000705,gssz0000705,zjzy,浙江震元,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000705&orgId=gssz0000705#latestAnnouncement
000707,gssz0000707,shkj,双环科技,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000707&orgId=gssz0000707#latestAnnouncement
000708,gssz0000708,zxtg,中信特钢,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000708&orgId=gssz0000708#latestAnnouncement
000709,gssz0000709,hggf,河钢股份,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000709&orgId=gssz0000709#latestAnnouncement
000710,gssz0000710,brjy,贝瑞基因,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000710&orgId=gssz0000710#latestAnnouncement
000711,gssz0000711,stjl,*ST京蓝,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000711&orgId=gssz0000711#latestAnnouncement
000712,gssz0000712,jlgf,锦龙股份,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000712&orgId=gssz0000712#latestAnnouncement
000713,gssz0000713,flzy,丰乐种业,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000713&orgId=gssz0000713#latestAnnouncement
000715,gssz0000715,zxsy,中兴商业,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000715&orgId=gssz0000715#latestAnnouncement
000716,gssz0000716,hzm,黑芝麻,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000716&orgId=gssz0000716#latestAnnouncement
000717,gssz0000717,zngf,中南股份,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000717&orgId=gssz0000717#latestAnnouncement
000718,gssz0000718,snhq,苏宁环球,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000718&orgId=gssz0000718#latestAnnouncement
000719,gssz0000719,zycm,中原传媒,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000719&orgId=gssz0000719#latestAnnouncement
000720,gssz0000720,xnts,新能泰山,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000720&orgId=gssz0000720#latestAnnouncement
000721,gssz0000721,xays,西安饮食,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000721&orgId=gssz0000721#latestAnnouncement
000722,gssz0000722,hnfz,湖南发展,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000722&orgId=gssz0000722#latestAnnouncement
000723,gssz0000723,mjny,美锦能源,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000723&orgId=gssz0000723#latestAnnouncement
000725,gssz0000725,jdfa,京东方Ａ,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000725&orgId=gssz0000725#latestAnnouncement
000726,gssz0000726,lta,鲁泰Ａ,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000726&orgId=gssz0000726#latestAnnouncement
000727,gssz0000727,gjkj,冠捷科技,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000727&orgId=gssz0000727#latestAnnouncement
000728,gssz0000728,gyzq,国元证券,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000728&orgId=gssz0000728#latestAnnouncement
000729,gssz0000729,yjpj,燕京啤酒,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000729&orgId=gssz0000729#latestAnnouncement
000730,jjjl0000035,bsxjbhba,博时现金宝货币A,开放式基金,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000730&orgId=jjjl0000035#latestAnnouncement
000731,gssz0000731,scmf,四川美丰,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000731&orgId=gssz0000731#latestAnnouncement
000732,9900025175,zyhba,中原货币A,开放式基金,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000732&orgId=9900025175#latestAnnouncement
000733,gssz0000733,zhkj,振华科技,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=000733&orgId=gssz0000733#latestAnnouncement
